Player,Season,VORP,DWS,PER,G,FTA,TOV,PTS,DRB,RookieNBA,ClassRookie,Rookie
Ade Murkey,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
Jabari Smith Jr.,2022,-1.1,1.4,11.2,79.0,2.6,1.3,12.8,5.7,0,0,1
Paolo Banchero,2022,0.3,2.6,14.9,72.0,7.4,2.8,20.0,5.7,1,1,1
Keegan Murray,2022,0.8,1.7,12.3,80.0,1.0,0.8,12.2,3.5,1,1,1
Jaden Ivey,2022,-0.7,0.8,12.1,74.0,4.8,3.2,16.3,2.9,1,2,1
Jalen Williams,2022,1.3,2.6,15.6,75.0,2.5,1.6,14.1,3.4,1,1,1
Bennedict Mathurin,2022,-1.0,0.8,13.1,78.0,5.8,1.9,16.7,3.0,1,1,1
Andrew Nembhard,2022,-0.6,0.8,10.0,75.0,0.8,1.7,9.5,2.2,0,0,1
Shaedon Sharpe,2022,-0.6,0.6,11.5,80.0,1.3,1.0,9.9,2.2,0,0,1
Tari Eason,2022,0.1,1.7,15.2,82.0,1.8,1.2,9.3,3.7,1,2,1
Walker Kessler,2022,2.1,2.5,21.5,74.0,2.1,0.8,9.2,5.3,1,1,1
Jalen Duren,2022,0.5,1.6,17.3,67.0,2.3,1.4,9.1,5.5,1,2,1
Malaki Branham,2022,-1.3,0.2,9.5,66.0,1.1,1.2,10.2,2.3,0,0,1
Jeremy Sochan,2022,-0.7,0.7,11.4,56.0,2.1,1.7,11.0,3.6,1,2,1
AJ Griffin,2022,0.4,0.9,12.6,72.0,0.7,0.6,8.9,1.6,0,0,1
David Roddy,2022,-0.6,1.4,8.8,70.0,0.9,0.8,6.7,2.0,0,0,1
Ochai Agbaji,2022,-0.3,0.4,9.5,59.0,1.2,0.7,7.9,1.3,0,0,1
Christian Braun,2022,-0.1,1.2,10.3,76.0,0.8,0.5,4.7,1.8,0,0,1
Dyson Daniels,2022,0.0,1.4,8.8,59.0,0.7,1.0,3.8,2.6,0,0,1
Jaylin Williams,2022,0.1,1.2,11.2,49.0,1.1,0.8,5.9,4.0,0,0,1
Mark Williams,2022,0.4,1.3,19.8,43.0,2.3,0.9,9.0,4.9,0,0,1
Caleb Houstan,2022,-0.4,0.5,6.2,51.0,0.4,0.4,3.8,1.3,0,0,1
Christian Koloko,2022,-0.3,1.0,11.4,58.0,1.0,0.3,3.1,1.5,0,0,1
Bryce McGowens,2022,-0.8,0.4,7.2,46.0,1.7,0.9,5.3,1.6,0,0,1
Simone Fontecchio,2022,-0.6,0.3,8.0,52.0,0.8,0.8,6.3,1.1,0,0,1
Jaden Hardy,2022,0.0,0.5,14.6,48.0,1.6,1.0,8.8,1.6,0,0,1
MarJon Beauchamp,2022,-0.5,0.8,8.2,52.0,0.7,0.9,5.1,1.5,0,0,1
Blake Wesley,2022,-1.3,0.3,3.5,37.0,1.2,1.8,5.0,1.9,0,0,1
Jabari Walker,2022,-0.6,0.3,9.6,56.0,0.8,0.5,3.9,1.5,0,0,1
Ousmane Dieng,2022,-0.2,0.6,9.3,39.0,0.6,0.7,4.9,2.2,0,0,1
Max Christie,2022,-0.1,0.5,7.4,41.0,0.4,0.3,3.1,1.7,0,0,1
Kevon Harris,2022,-0.2,0.4,9.2,34.0,1.2,0.6,4.1,1.2,0,0,1
TyTy Washington Jr.,2022,-0.5,0.1,7.5,31.0,0.6,0.5,4.7,1.4,0,0,1
Orlando Robinson,2022,0.0,0.6,13.4,31.0,1.0,0.5,3.7,2.5,0,0,1
Johnny Davis,2022,-0.6,0.3,7.2,28.0,1.0,0.6,5.8,2.0,0,0,1
Jake LaRavia,2022,-0.2,0.5,6.7,35.0,0.3,0.5,3.0,1.3,0,0,1
Dominick Barlow,2022,-0.3,0.2,12.4,28.0,0.9,0.5,3.9,2.0,0,0,1
A.J. Green,2022,0.1,0.3,11.5,35.0,0.1,0.3,4.4,1.1,0,0,1
Julian Champagnie,2022,-0.1,0.1,13.4,17.0,1.0,0.6,9.7,2.9,0,0,1
Kennedy Chandler,2022,0.0,0.4,10.6,36.0,0.4,0.5,2.2,0.8,0,0,1
Jamal Cain,2022,0.2,0.3,16.5,18.0,1.2,0.3,5.4,2.1,0,0,1
Johnny Juzang,2022,-0.3,0.1,6.5,18.0,0.2,0.2,4.8,1.7,0,0,1
Patrick Baldwin Jr.,2022,0.0,0.3,11.3,31.0,0.2,0.4,3.9,1.3,0,0,1
John Butler,2022,-0.2,0.1,5.7,19.0,0.2,0.1,2.4,0.7,0,0,1
Dalen Terry,2022,0.1,0.3,14.1,38.0,0.6,0.2,2.2,0.7,0,0,1
Nikola Jović,2022,-0.1,0.2,10.6,15.0,1.3,0.7,5.5,1.5,0,0,1
Jared Rhoden,2022,-0.2,0.1,6.5,14.0,0.4,0.2,3.2,1.9,0,0,1
Moussa Diabaté,2022,0.0,0.2,14.2,22.0,0.7,0.4,2.7,0.9,0,0,1
Peyton Watson,2022,0.0,0.2,12.8,23.0,0.9,0.3,3.3,1.3,0,0,1
Kenneth Lofton Jr.,2022,0.1,0.2,20.2,24.0,1.1,0.5,5.0,1.3,0,0,1
Dru Smith,2022,0.0,0.3,11.4,15.0,0.2,0.2,2.9,1.5,0,0,1
Wendell Moore Jr.,2022,0.0,0.2,9.3,29.0,0.2,0.3,1.4,0.5,0,0,1
Quenton Jackson,2022,-0.1,0.1,12.2,9.0,2.4,0.4,6.2,0.7,0,0,1
Jeenathan Williams,2022,0.0,0.0,15.5,5.0,0.6,0.8,10.6,1.0,0,0,1
Xavier Cooks,2022,-0.1,0.2,14.3,10.0,1.0,0.8,3.8,2.2,0,0,1
Jason Preston,2022,0.0,0.1,10.3,14.0,0.1,0.7,2.9,1.4,0,0,1
A.J. Lawson,2022,-0.1,0.1,13.9,15.0,0.5,0.2,3.7,1.0,0,0,1
Vince Williams Jr.,2022,-0.2,0.2,3.9,15.0,0.1,0.3,2.0,0.7,0,0,1
Josh Minott,2022,0.0,0.2,17.9,15.0,0.5,0.2,3.1,1.3,0,0,1
Buddy Boeheim,2022,-0.2,0.0,0.5,10.0,0.2,0.0,1.6,0.4,0,0,1
Justin Minaya,2022,-0.2,0.1,4.0,4.0,0.3,1.0,4.3,3.0,0,0,1
Isaiah Mobley,2022,0.0,0.2,14.1,12.0,0.3,0.1,2.6,1.3,0,0,1
Jordan Hall,2022,-0.1,0.0,5.5,9.0,1.0,0.8,3.1,1.0,0,0,1
Keon Ellis,2022,0.1,0.1,14.0,16.0,0.4,0.1,1.5,0.3,0,0,1
Jamaree Bouyea,2022,0.0,0.1,6.5,5.0,0.4,0.8,3.0,1.0,0,0,1
Jack White,2022,0.0,0.1,12.6,17.0,0.2,0.1,1.2,0.6,0,0,1
Tyrese Martin,2022,-0.1,0.0,7.7,16.0,0.1,0.1,1.3,0.4,0,0,1
JD Davison,2022,0.0,0.1,10.1,12.0,0.2,0.3,1.6,0.6,0,0,1
Ryan Rollins,2022,-0.2,0.1,-1.4,12.0,0.5,1.3,1.9,0.8,0,0,1
Ron Harper Jr.,2022,0.0,0.0,15.7,9.0,0.1,0.0,2.2,0.4,0,0,1
Cole Swider,2022,0.0,0.0,7.4,7.0,0.0,0.0,1.3,0.9,0,0,1
Jacob Gilyard,2022,0.0,0.1,7.3,1.0,0.0,2.0,3.0,4.0,0,0,1
Kendall Brown,2022,0.0,0.1,9.1,6.0,0.3,0.3,1.5,0.7,0,0,1
RaiQuan Gray,2022,0.0,0.0,15.5,1.0,2.0,4.0,16.0,6.0,0,0,1
Scotty Pippen Jr.,2022,0.0,0.0,9.6,6.0,1.5,0.3,2.3,0.3,0,0,1
Trevor Hudgins,2022,0.0,0.0,4.2,5.0,0.6,0.2,1.8,0.0,0,0,1
Darius Days,2022,0.0,0.0,18.3,4.0,0.5,0.0,3.8,1.3,0,0,1
Chance Comanche,2022,0.0,0.0,12.2,1.0,4.0,0.0,7.0,1.0,0,0,1
Lester Quiñones,2022,0.0,0.0,8.6,4.0,1.5,1.3,2.5,0.5,0,0,1
Dereon Seabron,2022,0.0,0.0,4.6,5.0,0.0,0.0,0.8,0.0,0,0,1
Trevor Keels,2022,0.0,0.0,3.7,3.0,0.0,0.0,1.0,0.7,0,0,1
Chima Moneke,2022,0.0,0.0,-3.5,2.0,1.0,1.0,1.0,0.0,0,0,1
Alondes Williams,2022,0.0,0.0,-20.9,1.0,0.0,2.0,0.0,1.0,0,0,1
Donovan Williams,2022,0.0,0.0,14.5,2.0,0.0,0.0,2.0,1.0,0,0,1
Stanley Umude,2022,0.0,0.0,65.6,1.0,2.0,0.0,2.0,0.0,0,0,1
Michael Foster Jr.,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
Chet Holmgren,2023,3.3,4.4,20.4,82.0,3.4,1.6,16.5,6.3,1,1,1
Brandon Miller,2023,-0.3,1.0,13.0,74.0,2.3,1.8,17.3,3.4,1,1,1
Jaime Jaquez Jr.,2023,0.1,2.7,12.9,75.0,2.3,1.5,11.9,2.7,0,0,1
Victor Wembanyama,2023,3.8,4.4,23.1,71.0,5.2,3.7,21.4,8.4,1,1,1
Keyonte George,2023,-1.2,0.1,10.4,75.0,3.0,2.5,13.0,2.6,1,2,1
Brandin Podziemski,2023,0.9,2.0,13.0,74.0,1.1,1.2,9.2,4.2,1,1,1
Scoot Henderson,2023,-1.7,0.9,9.5,62.0,3.3,3.4,14.0,2.3,0,0,1
Toumani Camara,2023,-0.5,1.4,10.6,70.0,1.4,1.2,7.5,2.9,0,0,1
Bilal Coulibaly,2023,-0.9,0.9,8.9,63.0,2.1,1.4,8.4,3.2,0,0,1
Cason Wallace,2023,0.9,2.1,12.0,82.0,0.5,0.5,6.8,1.6,1,2,1
Ausar Thompson,2023,-0.1,1.7,12.8,63.0,1.9,1.3,8.8,4.3,0,0,1
Amen Thompson,2023,1.3,2.4,18.2,62.0,2.5,1.5,9.5,4.2,1,2,1
Marcus Sasser,2023,-0.2,0.6,11.8,71.0,0.9,1.3,8.3,1.6,0,0,1
Kris Murray,2023,-0.6,1.0,9.0,62.0,0.9,0.9,6.1,2.2,0,0,1
Dereck Lively II,2023,0.8,1.8,18.1,55.0,1.5,0.9,8.8,4.4,0,0,1
Gradey Dick,2023,-1.1,0.4,8.9,60.0,0.9,0.8,8.5,1.8,0,0,1
GG Jackson II,2023,0.0,1.1,13.7,48.0,3.2,1.4,14.6,3.0,0,0,1
Duop Reath,2023,0.3,1.0,15.1,68.0,1.4,0.8,9.1,2.3,0,0,1
Vasilije Micić,2023,-0.8,0.4,10.7,60.0,1.3,1.7,7.0,1.2,0,0,1
Anthony Black,2023,-0.3,1.5,8.4,69.0,1.2,0.8,4.6,1.5,0,0,1
Jordan Hawkins,2023,-0.3,1.0,10.2,67.0,1.2,0.6,7.8,1.8,0,0,1
Trayce Jackson-Davis,2023,1.4,1.6,21.6,68.0,1.9,0.7,7.9,3.0,0,0,1
Cam Whitmore,2023,0.5,1.1,16.6,47.0,2.4,1.0,12.3,2.9,0,0,1
Taylor Hendricks,2023,0.1,0.6,11.8,40.0,0.7,0.7,7.3,3.5,0,0,1
Ben Sheppard,2023,-0.3,0.4,8.1,57.0,0.5,0.3,4.4,1.3,0,0,1
Nick Smith Jr.,2023,-0.7,0.1,8.1,51.0,0.3,0.8,5.9,1.1,0,0,1
Jalen Wilson,2023,-0.2,0.4,10.8,43.0,1.1,0.4,5.0,2.0,0,0,1
Craig Porter Jr.,2023,0.4,0.9,15.4,51.0,1.1,0.9,5.6,1.7,0,0,1
Rayan Rupert,2023,-0.8,0.3,5.8,39.0,0.6,0.8,4.0,1.7,0,0,1
Brice Sensabaugh,2023,-0.5,0.2,8.6,32.0,1.3,1.5,7.5,2.7,0,0,1
Trey Jemison,2023,-0.5,0.6,11.8,25.0,1.0,1.4,6.8,2.8,0,0,1
Andre Jackson Jr.,2023,-0.2,0.5,8.5,57.0,0.2,0.5,2.2,1.2,0,0,1
Julian Strawther,2023,-0.6,0.6,8.2,50.0,0.6,0.5,4.5,1.1,0,0,1
Sasha Vezenkov,2023,0.1,0.5,13.3,42.0,0.4,0.3,5.4,1.6,0,0,1
Javon Freeman-Liberty,2023,-0.3,0.2,10.7,22.0,1.6,1.1,7.0,2.5,0,0,1
Kobe Brown,2023,-0.2,0.3,7.6,44.0,0.0,0.2,2.0,1.0,0,0,1
Noah Clowney,2023,0.1,0.4,14.2,23.0,1.3,0.7,5.8,2.4,0,0,1
Tosan Evbuomwan,2023,-0.1,0.2,9.9,17.0,1.5,0.5,5.9,2.5,0,0,1
Jarace Walker,2023,0.2,0.3,11.8,33.0,0.3,0.5,3.6,1.5,0,0,1
Olivier-Maxence Prosper,2023,-0.1,0.3,11.6,40.0,1.0,0.2,3.0,1.4,0,0,1
Julian Phillips,2023,-0.3,0.2,7.0,40.0,0.5,0.3,2.2,0.6,0,0,1
Nathan Mensah,2023,-0.5,0.2,5.0,25.0,0.5,0.6,1.3,1.4,0,0,1
Ricky Council IV,2023,0.2,0.3,18.6,32.0,2.2,0.2,5.4,1.0,0,0,1
Leaky Black,2023,0.0,0.2,11.5,26.0,0.6,0.2,2.7,1.5,0,0,1
Onuralp Bitim,2023,-0.4,0.1,5.0,23.0,0.2,0.4,3.5,1.1,0,0,1
Ibou Badji,2023,-0.2,0.2,8.1,22.0,0.5,0.7,1.5,1.4,0,0,1
Collin Gillespie,2023,0.0,0.3,11.0,24.0,0.5,0.6,3.6,0.8,0,0,1
Kobe Bufkin,2023,-0.1,0.1,9.1,17.0,0.5,0.6,4.8,1.6,0,0,1
Colby Jones,2023,-0.1,0.2,8.9,30.0,0.4,0.3,2.1,0.8,0,0,1
Gui Santos,2023,0.1,0.2,15.6,23.0,0.7,0.3,3.6,1.4,0,0,1
Tristan Vukcevic,2023,-0.1,0.1,13.9,10.0,2.2,1.0,8.5,3.0,0,0,1
Jules Bernard,2023,0.0,0.0,12.7,19.0,0.5,0.4,3.9,0.8,0,0,1
Sidy Cissoko,2023,0.0,0.1,12.0,12.0,1.3,0.3,3.8,1.2,0,0,1
Emoni Bates,2023,-0.2,0.1,2.6,15.0,0.3,0.5,2.7,0.9,0,0,1
Timmy Allen,2023,-0.3,0.1,0.8,5.0,0.4,0.4,2.6,2.6,0,0,1
Jalen Pickett,2023,0.0,0.1,9.7,27.0,0.1,0.3,1.6,0.5,0,0,1
Mãozinha Pereira,2023,0.0,0.2,15.7,7.0,1.4,0.7,6.9,3.7,0,0,1
Mouhamadou Gueye,2023,-0.3,0.2,4.6,11.0,0.8,1.1,2.4,1.0,0,0,1
Matthew Hurt,2023,-0.1,0.1,8.4,8.0,0.4,0.3,4.0,0.9,0,0,1
Jalen Hood-Schifino,2023,-0.4,0.1,-1.5,21.0,1.0,0.4,1.6,0.5,0,0,1
Malik Williams,2023,-0.3,0.1,4.9,7.0,0.3,0.4,2.7,3.3,0,0,1
Maxwell Lewis,2023,-0.3,0.0,-3.9,34.0,0.1,0.3,0.3,0.1,0,0,1
Chris Livingston,2023,-0.1,0.1,6.9,21.0,0.2,0.2,1.2,0.9,0,0,1
Terquavion Smith,2023,0.1,0.1,14.8,16.0,0.3,0.4,3.3,0.3,0,0,1
Jordan Walsh,2023,0.0,0.2,8.4,9.0,0.2,0.3,1.7,1.7,0,0,1
Mouhamed Gueye,2023,0.0,0.1,15.0,6.0,1.0,0.2,4.0,2.0,0,0,1
Jett Howard,2023,0.0,0.1,8.6,18.0,0.2,0.2,1.6,0.3,0,0,1
Keyontae Johnson,2023,-0.1,0.1,1.6,9.0,0.0,0.4,1.2,0.7,0,0,1
Adama Sanogo,2023,-0.1,0.1,21.9,9.0,1.3,0.6,4.0,1.9,0,0,1
Amari Bailey,2023,-0.1,0.0,9.7,10.0,0.7,0.4,2.3,0.3,0,0,1
Jermaine Samuels,2023,0.0,0.1,15.1,14.0,0.1,0.0,1.4,0.7,0,0,1
Colin Castleton,2023,0.0,0.0,13.0,16.0,0.4,0.2,1.5,0.4,0,0,1
Leonard Miller,2023,0.2,0.1,27.0,17.0,0.1,0.1,1.7,0.9,0,0,1
Seth Lundy,2023,-0.1,0.0,0.0,9.0,0.4,0.1,1.6,0.7,0,0,1
Hunter Tyson,2023,-0.1,0.1,6.0,18.0,0.0,0.1,1.1,0.4,0,0,1
Oscar Tshiebwe,2023,0.0,0.0,24.8,8.0,1.0,0.0,3.3,1.0,0,0,1
D'Moi Hodge,2023,0.0,0.0,6.1,7.0,0.3,0.1,2.0,0.0,0,0,1
Taze Moore,2023,0.0,0.0,11.8,4.0,0.5,0.8,4.5,1.0,0,0,1
Alex Fudge,2023,0.0,0.0,9.8,6.0,0.3,0.3,2.5,0.2,0,0,1
Jacob Toppin,2023,0.0,0.0,14.3,9.0,0.2,0.1,1.4,0.4,0,0,1
Jalen Slawson,2023,0.0,0.0,6.6,12.0,0.0,0.2,0.7,0.5,0,0,1
D.J. Carton,2023,0.0,0.0,9.6,4.0,1.3,0.3,2.8,0.5,0,0,1
Dexter Dennis,2023,0.0,0.0,18.3,4.0,0.8,0.8,5.5,2.0,0,0,1
Henri Drell,2023,0.0,0.0,10.7,4.0,0.5,0.5,2.8,0.8,0,0,1
Jordan Miller,2023,0.0,0.0,14.1,8.0,0.3,0.1,1.6,0.3,0,0,1
Pete Nance,2023,-0.1,0.0,-3.9,8.0,0.3,0.1,0.4,0.4,0,0,1
Pat Spencer,2023,0.0,0.0,9.4,6.0,0.0,0.2,0.7,0.3,0,0,1
Dariq Whitehead,2023,0.0,0.0,4.9,2.0,1.0,0.0,1.5,2.0,0,0,1
E.J. Liddell,2023,0.0,0.1,4.3,8.0,0.3,0.3,0.5,0.6,0,0,1
Drew Peterson,2023,0.0,0.0,18.5,3.0,0.0,0.3,3.7,0.3,0,0,1
Jordan Ford,2023,0.0,0.0,16.8,6.0,0.3,0.2,2.0,0.3,0,0,1
Adam Flagler,2023,0.0,0.0,0.6,2.0,0.0,0.0,1.5,0.0,0,0,1
Andrew Funk,2023,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,0,0,1
Filip Petrušev,2023,0.0,0.0,5.1,3.0,0.7,0.0,1.0,0.3,0,0,1
Kaiser Gates,2023,-0.1,0.0,-19.9,1.0,0.0,0.0,0.0,1.0,0,0,1
Markquis Nowell,2023,0.0,0.0,55.5,1.0,2.0,0.0,2.0,0.0,0,0,1
Isaiah Wong,2023,0.0,0.0,-1.1,1.0,0.0,0.0,2.0,0.0,0,0,1
Izaiah Brockington,2023,0.0,0.0,26.6,1.0,0.0,0.0,4.0,1.0,0,0,1
Malcolm Cazalon,2023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1
Jalen Crutcher,2023,0.0,0.0,-12.6,1.0,0.0,0.0,0.0,0.0,0,0,1
Dmytro Skapintsev,2023,0.0,0.0,-19.3,2.0,0.0,0.0,0.0,0.0,0,0,1
Bub Carrington,2024,-1.6,0.6,9.0,82.0,1.0,1.7,9.8,3.8,0,0,1
Stephon Castle,2024,-0.6,1.0,13.7,81.0,4.2,2.2,14.7,2.6,0,0,1
Jaylen Wells,2024,-0.1,1.4,10.5,79.0,1.7,0.9,10.4,2.3,0,0,1
Yves Missi,2024,-0.5,1.1,15.4,73.0,2.8,1.1,9.1,4.7,0,0,1
Zaccharie Risacher,2024,-0.7,1.1,12.2,75.0,2.0,1.2,12.6,2.4,0,0,1
Isaiah Collier,2024,-1.6,0.5,9.7,71.0,2.2,2.9,8.7,2.9,0,0,1
Alex Sarr,2024,-0.6,1.3,12.9,67.0,2.5,1.7,13.0,4.6,0,0,1
Kyshawn George,2024,-0.9,1.1,8.8,68.0,1.4,1.4,8.7,3.5,0,0,1
Tristan Da Silva,2024,-0.3,1.9,9.9,74.0,0.9,0.8,7.2,2.3,0,0,1
Kyle Filipowski,2024,0.4,1.0,14.9,72.0,2.0,1.4,9.6,4.6,0,0,1
Matas Buzelis,2024,-0.2,1.4,12.5,80.0,1.4,0.9,8.6,2.8,0,0,1
Dalton Knecht,2024,0.1,1.0,12.7,78.0,1.1,0.5,9.1,2.3,0,0,1
Jamal Shead,2024,-0.8,1.1,9.9,75.0,0.9,1.6,7.1,1.1,0,0,1
Kel'el Ware,2024,0.7,2.5,17.4,64.0,1.0,0.9,9.3,5.6,0,0,1
Zach Edey,2024,0.7,2.2,18.2,66.0,1.9,1.3,9.2,4.8,0,0,1
Ryan Dunn,2024,-0.7,0.7,10.7,74.0,0.5,0.5,6.9,2.4,0,0,1
Donovan Clingan,2024,0.6,2.2,17.4,67.0,1.6,1.1,6.5,4.6,0,0,1
Jonathan Mogbo,2024,0.0,1.6,11.9,63.0,1.3,1.1,6.2,3.2,0,0,1
Ron Holland,2024,-0.3,1.5,11.1,81.0,1.5,0.9,6.4,2.2,0,0,1
Tidjane Salaün,2024,-1.0,0.9,7.7,60.0,1.6,1.0,5.9,3.5,0,0,1
Justin Edwards,2024,-0.5,0.5,11.3,44.0,1.0,1.1,10.1,2.3,0,0,1
Ja'Kobe Walter,2024,-0.3,0.9,10.8,52.0,1.6,1.0,8.6,1.9,0,0,1
Cody Williams,2024,-1.4,0.1,3.7,50.0,0.8,0.9,4.6,1.7,0,0,1
Oso Ighodaro,2024,-0.2,0.6,11.1,61.0,0.8,0.6,4.2,2.6,0,0,1
Jamison Battle,2024,-0.1,0.7,10.7,59.0,0.3,0.5,7.1,2.1,0,0,1
Adem Bona,2024,-0.2,0.9,16.5,58.0,1.7,1.1,5.8,2.6,0,0,1
KJ Simpson,2024,-0.7,0.5,8.3,36.0,1.4,1.6,7.8,1.9,0,0,1
Karlo Matković,2024,0.0,0.6,15.6,42.0,1.0,1.0,7.7,3.5,0,0,1
Pelle Larsson,2024,-0.2,0.8,10.2,55.0,1.1,0.4,4.6,1.2,0,0,1
Quinten Post,2024,0.4,0.9,14.2,42.0,0.6,0.8,8.1,2.7,0,0,1
Antonio Reeves,2024,-0.2,0.0,11.7,44.0,0.8,0.7,6.9,1.0,0,0,1
Reed Sheppard,2024,0.1,1.0,9.7,52.0,0.3,0.7,4.4,1.2,0,0,1
AJ Johnson,2024,-1.0,0.0,7.1,29.0,1.3,1.2,7.6,1.8,0,0,1
Ajay Mitchell,2024,0.1,0.9,12.0,36.0,1.0,0.8,6.5,1.4,0,0,1
Jared McCain,2024,0.3,0.1,15.2,23.0,2.4,1.6,15.3,1.9,0,0,1
Dillon Jones,2024,-0.3,0.9,8.1,54.0,0.5,0.5,2.5,1.7,0,0,1
Jaylen Clark,2024,0.2,0.7,12.0,40.0,0.9,0.2,4.1,0.7,0,0,1
Rob Dillingham,2024,-0.3,0.6,10.2,49.0,0.3,1.1,4.5,0.8,0,0,1
Keaton Wallace,2024,0.0,0.5,10.1,31.0,0.4,1.1,5.4,1.4,0,0,1
Reece Beekman,2024,-0.4,0.5,7.5,36.0,0.6,0.6,2.6,0.7,0,0,1
Jaylon Tyson,2024,-0.1,0.5,11.1,47.0,0.5,0.6,3.6,1.3,0,0,1
Devin Carter,2024,-0.1,0.4,10.8,36.0,1.2,0.5,3.8,1.6,0,0,1
Baylor Scheierman,2024,0.0,0.5,10.3,31.0,0.4,0.4,3.6,1.5,0,0,1
Johnny Furphy,2024,0.0,0.5,9.8,50.0,0.4,0.2,2.1,1.0,0,0,1
Damion Baugh,2024,-0.5,0.2,6.3,15.0,1.0,2.1,7.3,2.4,0,0,1
Terrence Shannon Jr.,2024,0.0,0.4,11.9,32.0,0.7,0.5,4.3,1.2,0,0,1
Keion Brooks Jr.,2024,-0.1,0.1,12.8,14.0,2.1,0.9,10.1,3.3,0,0,1
Isaac Jones,2024,0.0,0.2,15.2,40.0,0.9,0.4,3.4,0.9,0,0,1
Tyler Kolek,2024,-0.1,0.3,10.3,41.0,0.4,0.4,2.0,0.5,0,0,1
Drew Timme,2024,-0.3,0.2,11.0,9.0,1.8,1.7,12.1,5.3,0,0,1
Marcus Bagley,2024,-0.1,0.2,11.8,10.0,1.0,0.7,6.7,4.7,0,0,1
Cam Spencer,2024,0.2,0.2,14.2,25.0,0.8,0.2,4.2,0.7,0,0,1
Branden Carlson,2024,0.2,0.5,17.6,32.0,0.6,0.2,3.8,1.2,0,0,1
Jaylen Martin,2024,-0.3,0.1,9.1,16.0,0.6,0.8,4.9,2.1,0,0,1
Ariel Hukporti,2024,-0.2,0.3,7.6,25.0,0.5,0.8,1.9,1.5,0,0,1
Alex Reese,2024,0.0,0.2,14.0,15.0,0.8,0.4,5.1,2.5,0,0,1
Bronny James,2024,-0.2,0.2,7.1,27.0,0.5,0.5,2.3,0.5,0,0,1
Enrique Freeman,2024,-0.2,0.1,7.4,22.0,0.9,0.3,2.1,0.9,0,0,1
Tyson Etienne,2024,-0.3,0.1,5.6,7.0,1.4,1.1,7.9,0.9,0,0,1
Elijah Harkless,2024,-0.1,0.1,7.8,10.0,0.6,0.3,3.2,1.2,0,0,1
Kylor Kelley,2024,-0.1,0.1,12.1,11.0,0.9,0.4,3.1,2.5,0,0,1
Alex Ducas,2024,0.0,0.2,10.1,21.0,0.1,0.2,1.7,0.8,0,0,1
Spencer Jones,2024,-0.2,0.1,4.5,20.0,0.2,0.3,1.3,0.5,0,0,1
Tyler Smith,2024,0.0,0.1,15.2,23.0,0.3,0.3,2.9,0.8,0,0,1
Trey Alexander,2024,-0.2,0.0,2.9,24.0,0.2,0.2,1.3,0.5,0,0,1
Jaylen Sims,2024,-0.1,0.0,9.8,6.0,2.5,1.3,7.0,0.5,0,0,1
Pacome Dadiet,2024,-0.1,0.1,6.3,18.0,0.3,0.2,1.7,0.8,0,0,1
Keshad Johnson,2024,0.0,0.2,19.1,16.0,0.6,0.3,2.7,1.4,0,0,1
Yuki Kawamura,2024,0.0,0.1,11.0,22.0,0.4,0.2,1.6,0.5,0,0,1
Luke Travers,2024,-0.2,0.1,1.9,12.0,0.2,0.7,1.0,1.0,0,0,1
Daeqwon Plowden,2024,0.0,0.0,16.1,6.0,0.3,0.7,7.2,1.2,0,0,1
RayJ Dennis,2024,0.0,0.1,13.9,11.0,0.2,0.5,2.7,0.9,0,0,1
Armel Traoré,2024,-0.1,0.1,3.5,9.0,0.8,0.3,1.6,1.4,0,0,1
PJ Hall,2024,0.0,0.1,18.3,19.0,0.2,0.1,1.7,0.8,0,0,1
Nae'Qwan Tomlin,2024,-0.1,0.1,14.4,5.0,2.2,0.4,7.2,2.4,0,0,1
Cam Christie,2024,0.0,0.1,9.1,13.0,0.3,0.2,1.4,0.7,0,0,1
Jazian Gortman,2024,-0.1,0.0,6.5,16.0,0.3,0.3,1.5,0.3,0,0,1
Liam Robbins,2024,-0.1,0.1,2.6,13.0,0.8,0.5,0.7,0.4,0,0,1
Jackson Rowe,2024,0.0,0.1,15.9,6.0,1.0,0.2,3.7,1.3,0,0,1
N'Faly Dante,2024,0.1,0.1,24.0,4.0,1.3,0.5,6.0,3.8,0,0,1
Isaiah Crawford,2024,0.0,0.0,9.2,15.0,0.3,0.1,0.9,0.5,0,0,1
Phillip Wheeler,2024,-0.2,0.0,-2.3,5.0,0.4,0.2,1.6,1.2,0,0,1
Jack McVeigh,2024,-0.1,0.0,4.0,9.0,0.0,0.2,1.6,0.3,0,0,1
Bobi Klintman,2024,0.0,0.1,15.9,8.0,0.3,0.1,1.9,0.8,0,0,1
Harrison Ingram,2024,0.0,0.1,10.9,5.0,0.0,0.2,0.8,1.4,0,0,1
Miles Norris,2024,0.0,0.1,8.5,3.0,0.7,0.0,2.3,2.3,0,0,1
Ulrich Chomche,2024,0.0,0.0,5.2,7.0,0.3,0.3,0.7,0.6,0,0,1
Jalen Bridges,2024,-0.1,0.0,-0.1,8.0,0.5,0.5,1.1,0.5,0,0,1
Jahmir Young,2024,0.0,0.0,16.8,6.0,0.3,0.2,1.8,0.3,0,0,1
